,id,mean_income,year
986,20197,60473,15
987,20199,70594,15
988,20201,54267,15
989,20203,63407,15
990,20205,53836,15
991,20207,45914,15
992,20209,49574,15
993,21001,45573,15
994,21003,52779,15
995,21005,61426,15
996,21007,58182,15
997,21009,49555,15
998,21011,48853,15
999,21013,32781,15
1000,21015,81500,15
1001,21017,58199,15
1002,21019,63743,15
1003,21021,56462,15
1004,21023,51316,15
1005,21025,38128,15
1006,21027,51480,15
1007,21029,64311,15
1008,21031,43381,15
1009,21033,50042,15
1010,21035,50310,15
1011,21037,70780,15
1012,21039,51628,15
1013,21041,52573,15
1014,21043,47504,15
1015,21045,43192,15
1016,21047,51094,15
1017,21049,63223,15
1018,21051,34745,15
1019,21053,41050,15
1020,21055,51442,15
1021,21057,41349,15
1022,21059,59825,15
1023,21061,51718,15
1024,21063,39390,15
1025,21065,40072,15
1026,21067,71834,15
1027,21069,53780,15
1028,21071,44358,15
1029,21073,61784,15
1030,21075,42169,15
1031,21077,57639,15
1032,21079,56964,15
1033,21081,55470,15
1034,21083,52088,15
1035,21085,49746,15
1036,21087,46972,15
1037,21089,59689,15
1038,21091,58391,15
1039,21093,63293,15
1040,21095,38365,15
1041,21097,50510,15
1042,21099,47635,15
1043,21101,54572,15
1044,21103,55608,15
1045,21105,44888,15
1046,21107,54317,15
1047,21109,39956,15
1048,21111,68917,15
1049,21113,70610,15
1050,21115,46867,15
1051,21117,70236,15
1052,21119,44522,15
1053,21121,37892,15
1054,21123,51808,15
1055,21125,47558,15
1056,21127,47784,15
1057,21129,33515,15
1058,21131,38612,15
1059,21133,41430,15
1060,21135,41755,15
1061,21137,46848,15
1062,21139,55685,15
1063,21141,46969,15
1064,21143,59889,15
1065,21145,65923,15
1066,21147,29120,15
1067,21149,52565,15
1068,21151,56542,15
1069,21153,39483,15
1070,21155,50033,15
1071,21157,56956,15
1072,21159,37649,15
1073,21161,60229,15
1074,21163,62364,15
1075,21165,41120,15
1076,21167,54503,15
1077,21169,43366,15
1078,21171,42684,15
1079,21173,52272,15
1080,21175,43026,15
1081,21177,49900,15
1082,21179,64462,15
1083,21181,48510,15
1084,21183,50071,15
1085,21185,106471,15
1086,21187,58204,15
1087,21189,36423,15
1088,21191,61331,15
1089,21193,46924,15
1090,21195,47925,15
1091,21197,43275,15
1092,21199,48807,15
1093,21201,43717,15
1094,21203,42287,15
1095,21205,47300,15
1096,21207,40653,15
1097,21209,75187,15
1098,21211,75209,15
1099,21213,49851,15
1100,21215,73839,15
1101,21217,43902,15
1102,21219,49725,15
1103,21221,61187,15
1104,21223,56460,15
1105,21225,51971,15
1106,21227,61447,15
1107,21229,49984,15
1108,21231,37361,15
1109,21233,51036,15
1110,21235,44278,15
1111,21237,32719,15
1112,21239,76590,15
1113,22001,53782,15
1114,22003,55589,15
1115,22005,81041,15
1116,22007,62597,15
1117,22009,50249,15
1118,22011,61168,15
1119,22013,47101,15
1120,22015,69190,15
1121,22017,61687,15
1122,22019,63112,15
1123,22021,52534,15
1124,22023,77053,15
1125,22025,57215,15
1126,22027,46870,15
1127,22029,44862,15
1128,22031,56651,15
1129,22033,70369,15
1130,22035,32464,15
1131,22037,58723,15
1132,22039,48539,15
1133,22041,45837,15
1134,22043,51298,15
1135,22045,65492,15
1136,22047,60300,15
1137,22049,49064,15
1138,22051,66801,15
1139,22053,56472,15
1140,22055,75464,15
1141,22057,66611,15
1142,22059,55334,15
1143,22061,54888,15
1144,22063,70702,15
1145,22065,37675,15
1146,22067,44580,15
1147,22069,51312,15
1148,22071,63703,15
1149,22073,56632,15
1150,22075,65046,15
1151,22077,62429,15
1152,22079,56228,15
1153,22081,57529,15
1154,22083,52347,15
1155,22085,56035,15
1156,22087,54813,15
1157,22089,75167,15
1158,22091,48057,15
1159,22093,64422,15
1160,22095,63131,15
1161,22097,49582,15
1162,22099,60643,15
1163,22101,54690,15
1164,22103,82911,15
1165,22105,57020,15
1166,22107,38617,15
1167,22109,63627,15
1168,22111,48927,15
1169,22113,60930,15
1170,22115,57215,15
1171,22117,46045,15
1172,22119,48557,15
1173,22121,69658,15
1174,22123,51187,15
1175,22125,73598,15
1176,22127,48062,15
1177,23001,59468,15
1178,23003,48918,15
1179,23005,81253,15
1180,23007,55643,15
1181,23009,62576,15
1182,23011,60374,15
1183,23013,63706,15
1184,23015,65684,15
1185,23017,51999,15
1186,23019,57854,15
1187,23021,50871,15
1188,23023,68562,15
1189,23025,50615,15
1190,23027,56246,15
1191,23029,49337,15
1192,23031,73554,15
1193,24001,54511,15
1194,24003,111210,15
1195,24005,89111,15
1196,24009,109746,15
1197,24011,65510,15
1198,24013,101314,15
1199,24015,79189,15
1200,24017,103512,15
1201,24019,65761,15
1202,24021,100589,15
1203,24023,61081,15
1204,24025,95283,15
1205,24027,132751,15
1206,24029,73881,15
1207,24031,133543,15
1208,24033,90268,15
1209,24035,103883,15
1210,24037,100383,15
1211,24039,49530,15
1212,24041,87649,15
1213,24043,70993,15
1214,24045,69010,15
1215,24047,76244,15
1216,24510,61731,15
1217,25001,83609,15
1218,25003,69405,15
1219,25005,74815,15
1220,25007,94911,15
1221,25009,93696,15
1222,25011,70107,15
1223,25013,67900,15
1224,25015,80124,15
1225,25017,114411,15
1226,25019,112938,15
1227,25021,119234,15
1228,25023,97204,15
1229,25025,82933,15
1230,25027,84474,15
1231,26001,49611,15
1232,26003,52898,15
1233,26005,66607,15
1234,26007,49664,15
1235,26009,64434,15
1236,26011,49496,15
1237,26013,50489,15
1238,26015,66094,15
1239,26017,58140,15
1240,26019,58602,15
1241,26021,62308,15
1242,26023,56058,15
1243,26025,57140,15
1244,26027,60615,15
1245,26029,65992,15
1246,26031,53191,15
1247,26033,52832,15
1248,26035,43907,15
1249,26037,76785,15
1250,26039,51769,15
1251,26041,52475,15
1252,26043,57615,15
1253,26045,66840,15
1254,26047,73098,15
1255,26049,56528,15
1256,26051,49071,15
1257,26053,47239,15
1258,26055,69629,15
1259,26057,53966,15
1260,26059,53715,15
1261,26061,51004,15
1262,26063,53381,15
1263,26065,63245,15
1264,26067,58159,15
1265,26069,51036,15
1266,26071,44787,15
1267,26073,55442,15
1268,26075,59409,15
1269,26077,65805,15
1270,26079,50479,15
1271,26081,70755,15
1272,26083,49466,15
1273,26085,38826,15
1274,26087,64869,15
1275,26089,80374,15
1276,26091,58847,15
1277,26093,88741,15
1278,26095,47497,15
1279,26097,50520,15
1280,26099,68599,15
1281,26101,53824,15
1282,26103,58174,15
1283,26105,55872,15
1284,26107,53293,15
1285,26109,50162,15
1286,26111,74352,15
1287,26113,50991,15
1288,26115,68281,15
1289,26117,51280,15
1290,26119,44935,15
1291,26121,54880,15
1292,26123,54443,15
1293,26125,92580,15
1294,26127,52312,15
1295,26129,46788,15
1296,26131,43480,15
1297,26133,48249,15
1298,26135,43119,15
1299,26137,62304,15
1300,26139,74006,15
1301,26141,50825,15
1302,26143,46310,15
1303,26145,56936,15
1304,26147,62857,15
1305,26149,54819,15
1306,26151,52511,15
1307,26153,46697,15
1308,26155,58921,15
1309,26157,54260,15
1310,26159,57627,15
1311,26161,84822,15
1312,26163,58406,15
1313,26165,52472,15
1314,27001,54183,15
1315,27003,84709,15
1316,27005,64145,15
1317,27007,58855,15
1318,27009,62710,15
1319,27011,60692,15
1320,27013,67016,15
1321,27015,65994,15
1322,27017,62330,15
1323,27019,111593,15
1324,27021,58785,15
1325,27023,62074,15
1326,27025,79535,15
1327,27027,67563,15
1328,27029,56984,15
1329,27031,66240,15
1330,27033,59565,15
1331,27035,65630,15
1332,27037,93456,15
1333,27039,79597,15
1334,27041,69973,15
1335,27043,60707,15
1336,27045,63310,15
1337,27047,61343,15
1338,27049,72699,15
1339,27051,64181,15
1340,27053,92879,15
1341,27055,64686,15
1342,27057,60472,15
1343,27059,71457,15
1344,27061,59312,15
1345,27063,63586,15
1346,27065,58900,15
