,id,mean_income,year
1068,21151,56134,13
1069,21153,37436,13
1070,21155,49250,13
1071,21157,55183,13
1072,21159,41078,13
1073,21161,60174,13
1074,21163,57015,13
1075,21165,39818,13
1076,21167,56949,13
1077,21169,42373,13
1078,21171,40533,13
1079,21173,51926,13
1080,21175,44560,13
1081,21177,50162,13
1082,21179,61104,13
1083,21181,49445,13
1084,21183,50569,13
1085,21185,103459,13
1086,21187,56563,13
1087,21189,33284,13
1088,21191,58545,13
1089,21193,46049,13
1090,21195,46104,13
1091,21197,37672,13
1092,21199,49736,13
1093,21201,42295,13
1094,21203,42002,13
1095,21205,46839,13
1096,21207,39772,13
1097,21209,72797,13
1098,21211,73177,13
1099,21213,49464,13
1100,21215,74007,13
1101,21217,46262,13
1102,21219,47545,13
1103,21221,61078,13
1104,21223,54832,13
1105,21225,51168,13
1106,21227,60536,13
1107,21229,50882,13
1108,21231,40146,13
1109,21233,51359,13
1110,21235,41855,13
1111,21237,34424,13
1112,21239,73172,13
1113,22001,52507,13
1114,22003,51941,13
1115,22005,78478,13
1116,22007,57770,13
1117,22009,48388,13
1118,22011,60076,13
