GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
0500000US08015,08015,"Chaffee County, Colorado",-,**
0500000US08017,08017,"Cheyenne County, Colorado",-,**
0500000US08019,08019,"Clear Creek County, Colorado",28510,13778
0500000US08021,08021,"Conejos County, Colorado",-,**
0500000US08023,08023,"Costilla County, Colorado",-,**
0500000US08025,08025,"Crowley County, Colorado",-,**
0500000US08027,08027,"Custer County, Colorado",26833,3387
0500000US08029,08029,"Delta County, Colorado",-,**
0500000US08031,08031,"Denver County, Colorado",33139,1922
0500000US08033,08033,"Dolores County, Colorado",-,**
0500000US08035,08035,"Douglas County, Colorado",109333,22457
0500000US08037,08037,"Eagle County, Colorado",53015,24264
0500000US08039,08039,"Elbert County, Colorado",105526,94027
0500000US08041,08041,"El Paso County, Colorado",47271,3234
0500000US08043,08043,"Fremont County, Colorado",-,**
0500000US08045,08045,"Garfield County, Colorado",34639,7755
0500000US08047,08047,"Gilpin County, Colorado",-,**
0500000US08049,08049,"Grand County, Colorado",37308,28651
0500000US08051,08051,"Gunnison County, Colorado",-,**
0500000US08053,08053,"Hinsdale County, Colorado",-,**
0500000US08055,08055,"Huerfano County, Colorado",-,**
0500000US08057,08057,"Jackson County, Colorado",-,**
0500000US08059,08059,"Jefferson County, Colorado",45554,5462
0500000US08061,08061,"Kiowa County, Colorado",-,**
0500000US08063,08063,"Kit Carson County, Colorado",-,**
0500000US08065,08065,"Lake County, Colorado",-,**
0500000US08067,08067,"La Plata County, Colorado",28922,643
0500000US08069,08069,"Larimer County, Colorado",42036,8520
0500000US08071,08071,"Las Animas County, Colorado",45069,21262
0500000US08073,08073,"Lincoln County, Colorado",-,**
0500000US08075,08075,"Logan County, Colorado","2,500-",***
0500000US08077,08077,"Mesa County, Colorado",39271,24388
0500000US08079,08079,"Mineral County, Colorado",-,**
0500000US08081,08081,"Moffat County, Colorado",-,**
0500000US08083,08083,"Montezuma County, Colorado",-,**
0500000US08087,08087,"Morgan County, Colorado",41228,4953
0500000US08089,08089,"Otero County, Colorado",-,**
0500000US08091,08091,"Ouray County, Colorado",-,**
0500000US08093,08093,"Park County, Colorado",-,**
0500000US08095,08095,"Phillips County, Colorado",-,**
0500000US08099,08099,"Prowers County, Colorado",-,**
0500000US08101,08101,"Pueblo County, Colorado",40104,9726
0500000US08103,08103,"Rio Blanco County, Colorado",-,**
0500000US08105,08105,"Rio Grande County, Colorado",145610,139603
0500000US08107,08107,"Routt County, Colorado",-,**
0500000US08109,08109,"Saguache County, Colorado",-,**
0500000US08111,08111,"San Juan County, Colorado",-,**
0500000US08113,08113,"San Miguel County, Colorado",-,**
0500000US08115,08115,"Sedgwick County, Colorado",70192,58207
0500000US08117,08117,"Summit County, Colorado",-,**
0500000US08119,08119,"Teller County, Colorado",128750,29090
0500000US08121,08121,"Washington County, Colorado",-,**
0500000US08123,08123,"Weld County, Colorado",37281,7752
0500000US08125,08125,"Yuma County, Colorado",-,**
0500000US09001,09001,"Fairfield County, Connecticut",46418,2820
0500000US09003,09003,"Hartford County, Connecticut",42966,3062
0500000US09005,09005,"Litchfield County, Connecticut",64050,22965
0500000US09007,09007,"Middlesex County, Connecticut",50864,9063
0500000US09009,09009,"New Haven County, Connecticut",38667,2022
0500000US09011,09011,"New London County, Connecticut",45851,4274
0500000US09013,09013,"Tolland County, Connecticut",51968,24987
0500000US09015,09015,"Windham County, Connecticut",47056,13119
0500000US10001,10001,"Kent County, Delaware",48490,3492
0500000US10003,10003,"New Castle County, Delaware",49681,1792
0500000US10005,10005,"Sussex County, Delaware",36482,2074
0500000US11001,11001,"District of Columbia, District of Columbia",40677,804
0500000US12001,12001,"Alachua County, Florida",26561,1195
0500000US12003,12003,"Baker County, Florida",30553,7857
0500000US12005,12005,"Bay County, Florida",33759,3894
0500000US12007,12007,"Bradford County, Florida",23355,4046
0500000US12009,12009,"Brevard County, Florida",33027,1809
0500000US12011,12011,"Broward County, Florida",42020,803
0500000US12013,12013,"Calhoun County, Florida",30000,5402
0500000US12015,12015,"Charlotte County, Florida",32725,4188
0500000US12017,12017,"Citrus County, Florida",35171,6322
0500000US12019,12019,"Clay County, Florida",50825,4592
0500000US12021,12021,"Collier County, Florida",32252,4669
0500000US12023,12023,"Columbia County, Florida",29569,8400
0500000US12027,12027,"DeSoto County, Florida",22205,4501
0500000US12029,12029,"Dixie County, Florida",21667,9391
0500000US12031,12031,"Duval County, Florida",33145,980
0500000US12033,12033,"Escambia County, Florida",30842,1546
0500000US12035,12035,"Flagler County, Florida",35800,5127
0500000US12037,12037,"Franklin County, Florida",36917,20579
0500000US12039,12039,"Gadsden County, Florida",29784,1836
0500000US12041,12041,"Gilchrist County, Florida",23750,12781
0500000US12043,12043,"Glades County, Florida",22841,8593
0500000US12045,12045,"Gulf County, Florida",31556,8005
0500000US12047,12047,"Hamilton County, Florida",20941,4307
0500000US12049,12049,"Hardee County, Florida",26900,4547
0500000US12051,12051,"Hendry County, Florida",22298,3416
0500000US12053,12053,"Hernando County, Florida",26583,2163
0500000US12055,12055,"Highlands County, Florida",26045,2484
0500000US12057,12057,"Hillsborough County, Florida",34587,1100
0500000US12059,12059,"Holmes County, Florida",28750,24419
0500000US12061,12061,"Indian River County, Florida",26746,4071
0500000US12063,12063,"Jackson County, Florida",24740,4252
0500000US12065,12065,"Jefferson County, Florida",23821,7498
0500000US12067,12067,"Lafayette County, Florida",31657,7013
0500000US12069,12069,"Lake County, Florida",38742,3667
0500000US12071,12071,"Lee County, Florida",34157,2376
0500000US12073,12073,"Leon County, Florida",31270,1270
0500000US12075,12075,"Levy County, Florida",30750,7727
0500000US12077,12077,"Liberty County, Florida",26205,13444
0500000US12079,12079,"Madison County, Florida",22361,3505
0500000US12081,12081,"Manatee County, Florida",35425,2153
0500000US12083,12083,"Marion County, Florida",30245,2375
0500000US12085,12085,"Martin County, Florida",30564,5683
0500000US12086,12086,"Miami-Dade County, Florida",33103,1044
0500000US12087,12087,"Monroe County, Florida",46275,5455
0500000US12089,12089,"Nassau County, Florida",33250,4783
0500000US12091,12091,"Okaloosa County, Florida",38208,2399
0500000US12093,12093,"Okeechobee County, Florida",28317,4993
0500000US12095,12095,"Orange County, Florida",36066,1407
0500000US12097,12097,"Osceola County, Florida",39627,2656
0500000US12099,12099,"Palm Beach County, Florida",37601,990
0500000US12101,12101,"Pasco County, Florida",45550,2973
0500000US12103,12103,"Pinellas County, Florida",30695,1195
0500000US12105,12105,"Polk County, Florida",31997,1704
0500000US12107,12107,"Putnam County, Florida",20512,2700
0500000US12109,12109,"St. Johns County, Florida",42171,8122
0500000US12111,12111,"St. Lucie County, Florida",30826,2533
0500000US12113,12113,"Santa Rosa County, Florida",46517,7360
0500000US12115,12115,"Sarasota County, Florida",31037,3748
0500000US12117,12117,"Seminole County, Florida",38754,3641
0500000US12119,12119,"Sumter County, Florida",23750,5371
0500000US12121,12121,"Suwannee County, Florida",23000,7785
0500000US12123,12123,"Taylor County, Florida",29341,6692
0500000US12125,12125,"Union County, Florida",28516,14915
0500000US12127,12127,"Volusia County, Florida",25982,1254
0500000US12129,12129,"Wakulla County, Florida",55511,7188
0500000US12131,12131,"Walton County, Florida",27813,6305
0500000US12133,12133,"Washington County, Florida",28095,17564
0500000US13001,13001,"Appling County, Georgia",26130,6721
0500000US13003,13003,"Atkinson County, Georgia",24598,6303
0500000US13005,13005,"Bacon County, Georgia",20302,5353
0500000US13007,13007,"Baker County, Georgia",26806,7940
0500000US13009,13009,"Baldwin County, Georgia",22906,3537
0500000US13011,13011,"Banks County, Georgia",34342,31556
0500000US13013,13013,"Barrow County, Georgia",38643,8369
0500000US13015,13015,"Bartow County, Georgia",37979,6711
0500000US13017,13017,"Ben Hill County, Georgia",18397,2494
0500000US13019,13019,"Berrien County, Georgia",26063,6060
0500000US13021,13021,"Bibb County, Georgia",25620,794
0500000US13023,13023,"Bleckley County, Georgia",17738,3618
0500000US13025,13025,"Brantley County, Georgia",29861,14101
0500000US13027,13027,"Brooks County, Georgia",19521,5061
0500000US13029,13029,"Bryan County, Georgia",54306,12605
0500000US13031,13031,"Bulloch County, Georgia",25995,2166
0500000US13033,13033,"Burke County, Georgia",19626,1966
0500000US13035,13035,"Butts County, Georgia",30746,4022
0500000US13037,13037,"Calhoun County, Georgia",21366,4459
0500000US13039,13039,"Camden County, Georgia",38130,6786
0500000US13043,13043,"Candler County, Georgia",22307,2262
0500000US13045,13045,"Carroll County, Georgia",32268,3698
0500000US13047,13047,"Catoosa County, Georgia",49981,8370
0500000US13049,13049,"Charlton County, Georgia",46875,12238
