,id,unrate
2896,51161,4.8
2897,51163,4.8
2898,51165,5.2
2899,51167,6.6
2900,51169,7.8
2901,51171,5.5
2902,51173,7.3
2903,51175,5.8
2904,51177,5.6
2905,51179,4.9
2906,51181,8.2
2907,51183,6.6
2908,51185,8.3
2909,51187,6.5
2910,51191,6.4
2911,51193,6.6
2912,51195,10.4
2913,51197,7.5
2914,51199,6.1
2915,51510,4.0
2916,51520,8.7
2917,51530,6.1
2918,51540,3.9
2919,51550,6.3
2920,51570,8.4
2921,51580,5.2
2922,51590,11.8
2923,51595,18.8
2924,51600,5.5
2925,51610,5.3
2926,51620,14.6
2927,51630,7.4
2928,51640,6.6
2929,51650,8.9
2930,51660,5.9
2931,51670,10.8
2932,51678,3.9
2933,51680,7.2
2934,51683,6.0
2935,51685,4.6
2936,51690,10.0
2937,51700,8.3
2938,51710,9.7
2939,51720,13.6
2940,51730,13.7
2941,51735,3.2
2942,51740,10.9
2943,51750,9.2
2944,51760,9.1
2945,51770,7.4
2946,51775,5.0
2947,51790,5.0
2948,51800,7.3
2949,51810,5.8
2950,51820,5.1
2951,51830,9.1
2952,51840,5.1
2953,53001,6.1
2954,53003,8.3
2955,53005,6.5
2956,53007,6.8
2957,53009,9.3
2958,53011,7.2
2959,53013,9.0
2960,53015,9.7
2961,53017,5.1
2962,53019,9.8
2963,53021,6.8
2964,53023,4.4
2965,53025,9.1
2966,53027,12.1
2967,53029,7.7
2968,53031,7.2
2969,53033,5.5
2970,53035,7.0
2971,53037,6.7
2972,53039,5.4
2973,53041,9.7
2974,53043,4.1
2975,53045,10.8
2976,53047,8.1
2977,53049,7.7
2978,53051,9.1
2979,53053,7.8
2980,53055,5.1
2981,53057,7.2
2982,53059,7.7
2983,53061,6.2
2984,53063,7.2
2985,53065,8.9
2986,53067,8.4
2987,53069,7.0
2988,53071,6.4
2989,53073,7.7
2990,53075,8.9
2991,53077,8.3
2992,54001,7.9
2993,54003,9.0
2994,54005,9.6
2995,54007,14.6
2996,54009,4.1
2997,54011,6.6
2998,54013,16.2
2999,54015,10.9
3000,54017,6.5
3001,54019,8.5
3002,54021,10.6
3003,54023,6.0
3004,54025,7.9
3005,54027,7.6
3006,54029,6.6
3007,54031,6.9
3008,54033,7.3
3009,54035,5.4
3010,54037,7.6
3011,54039,6.4
3012,54041,7.4
3013,54043,7.0
3014,54045,12.3
3015,54047,12.7
3016,54049,6.0
3017,54051,6.0
3018,54053,10.2
3019,54055,6.2
3020,54057,7.8
3021,54059,15.8
3022,54061,6.1
3023,54063,9.1
3024,54065,12.2
3025,54067,7.7
3026,54069,5.5
3027,54071,4.3
3028,54073,8.4
3029,54075,5.7
3030,54077,7.7
3031,54079,3.1
3032,54081,7.7
3033,54083,7.4
3034,54085,8.4
3035,54087,10.5
3036,54089,10.7
3037,54091,9.1
3038,54093,8.2
3039,54095,8.5
3040,54097,7.7
3041,54099,9.5
3042,54101,10.8
3043,54103,8.5
3044,54105,5.4
3045,54107,7.6
3046,54109,12.1
3047,55001,9.5
3048,55003,7.2
3049,55005,5.4
3050,55007,6.8
3051,55009,5.3
3052,55011,3.7
3053,55013,6.3
3054,55015,2.6
3055,55017,4.2
3056,55019,4.2
3057,55021,4.3
3058,55023,5.4
3059,55025,4.4
3060,55027,4.8
3061,55029,5.9
3062,55031,6.4
3063,55033,5.5
3064,55035,4.8
3065,55037,7.6
3066,55039,4.6
3067,55041,9.8
3068,55043,4.3
3069,55045,3.0
3070,55047,5.0
3071,55049,4.3
3072,55051,7.2
3073,55053,5.6
3074,55055,4.7
3075,55057,5.8
3076,55059,8.7
3077,55061,4.6
3078,55063,4.8
3079,55065,3.0
3080,55067,7.2
3081,55069,4.9
3082,55071,4.8
3083,55073,4.8
3084,55075,6.6
3085,55077,6.3
3086,55078,11.0
3087,55079,8.1
3088,55081,6.1
3089,55083,5.0
3090,55085,5.1
3091,55087,3.7
3092,55089,3.5
3093,55091,4.2
3094,55093,2.8
3095,55095,5.8
3096,55097,6.2
3097,55099,3.9
3098,55101,7.5
3099,55103,3.6
3100,55105,7.4
3101,55107,4.9
3102,55109,4.1
3103,55111,4.8
3104,55113,7.7
3105,55115,4.5
3106,55117,5.1
3107,55119,4.5
3108,55121,3.3
3109,55123,3.6
3110,55125,7.7
3111,55127,6.4
3112,55129,5.3
3113,55131,4.0
3114,55133,3.7
3115,55135,4.5
3116,55137,6.3
3117,55139,4.4
3118,55141,5.7
3119,56001,4.6
3120,56003,3.3
3121,56005,4.7
3122,56007,4.1
3123,56009,5.3
3124,56011,4.4
3125,56013,7.3
3126,56015,6.9
3127,56017,3.5
3128,56019,4.5
3129,56021,5.6
3130,56023,5.6
3131,56025,4.9
3132,56027,0.5
3133,56029,3.8
3134,56031,3.9
3135,56033,3.8
3136,56035,2.8
3137,56037,5.1
3138,56039,2.1
3139,56041,6.4
3140,56043,7.4
3141,56045,3.6
