GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
0500000US12017,12017,"Citrus County, Florida",30851,7291
0500000US12019,12019,"Clay County, Florida",50766,5532
0500000US12021,12021,"Collier County, Florida",31041,2822
0500000US12023,12023,"Columbia County, Florida",25578,5292
0500000US12027,12027,"DeSoto County, Florida",22867,4597
0500000US12029,12029,"Dixie County, Florida",26211,10860
0500000US12031,12031,"Duval County, Florida",33191,987
0500000US12033,12033,"Escambia County, Florida",29444,1672
0500000US12035,12035,"Flagler County, Florida",35279,7762
0500000US12037,12037,"Franklin County, Florida",35300,12114
0500000US12039,12039,"Gadsden County, Florida",30049,2330
0500000US12041,12041,"Gilchrist County, Florida",17232,12011
0500000US12043,12043,"Glades County, Florida",26023,13604
0500000US12045,12045,"Gulf County, Florida",31030,5145
0500000US12047,12047,"Hamilton County, Florida",19814,4592
0500000US12049,12049,"Hardee County, Florida",26500,17716
0500000US12051,12051,"Hendry County, Florida",22098,2950
0500000US12053,12053,"Hernando County, Florida",27390,4610
0500000US12055,12055,"Highlands County, Florida",27652,3128
0500000US12057,12057,"Hillsborough County, Florida",34727,944
0500000US12059,12059,"Holmes County, Florida",35104,32172
0500000US12061,12061,"Indian River County, Florida",25668,2767
0500000US12063,12063,"Jackson County, Florida",29065,2914
0500000US12065,12065,"Jefferson County, Florida",23172,6764
0500000US12067,12067,"Lafayette County, Florida",30982,17860
0500000US12069,12069,"Lake County, Florida",37434,4001
0500000US12071,12071,"Lee County, Florida",32959,2178
0500000US12073,12073,"Leon County, Florida",30694,1727
0500000US12075,12075,"Levy County, Florida",26647,6628
0500000US12077,12077,"Liberty County, Florida",27500,8321
0500000US12079,12079,"Madison County, Florida",25230,5145
0500000US12081,12081,"Manatee County, Florida",33391,2826
0500000US12083,12083,"Marion County, Florida",31446,2410
0500000US12085,12085,"Martin County, Florida",34239,7419
0500000US12086,12086,"Miami-Dade County, Florida",33596,984
0500000US12087,12087,"Monroe County, Florida",43382,8251
0500000US12089,12089,"Nassau County, Florida",36538,10406
0500000US12091,12091,"Okaloosa County, Florida",36395,2536
0500000US12093,12093,"Okeechobee County, Florida",26205,2793
0500000US12095,12095,"Orange County, Florida",35717,1023
0500000US12097,12097,"Osceola County, Florida",40591,2069
0500000US12099,12099,"Palm Beach County, Florida",37686,1184
0500000US12101,12101,"Pasco County, Florida",46430,3099
0500000US12103,12103,"Pinellas County, Florida",30479,1187
0500000US12105,12105,"Polk County, Florida",31715,2312
0500000US12107,12107,"Putnam County, Florida",20929,2377
0500000US12109,12109,"St. Johns County, Florida",38136,10564
0500000US12111,12111,"St. Lucie County, Florida",32391,1865
0500000US12113,12113,"Santa Rosa County, Florida",41288,2554
0500000US12115,12115,"Sarasota County, Florida",27368,4680
0500000US12117,12117,"Seminole County, Florida",39023,4333
