,id,mean_income,year
545,13321,48366,10
546,15001,70274,10
547,15003,86398,10
548,15005,48143,10
549,15007,75989,10
550,15009,82113,10
551,16001,72123,10
552,16003,53129,10
553,16005,56463,10
554,16007,49053,10
555,16009,44951,10
556,16011,56568,10
557,16013,79253,10
558,16015,56525,10
559,16017,56165,10
560,16019,64839,10
561,16021,44642,10
562,16023,49322,10
563,16025,55294,10
564,16027,53071,10
565,16029,53605,10
566,16031,51061,10
567,16033,52229,10
568,16035,51253,10
569,16037,50235,10
570,16039,54076,10
571,16041,54949,10
572,16043,53175,10
573,16045,51627,10
574,16047,46925,10
575,16049,44642,10
576,16051,60205,10
577,16053,48072,10
578,16055,60163,10
579,16057,48853,10
580,16059,47461,10
581,16061,42127,10
582,16063,52737,10
583,16065,48780,10
584,16067,48699,10
585,16069,55983,10
586,16071,47202,10
587,16073,46888,10
588,16075,49669,10
589,16077,51488,10
590,16079,42720,10
591,16081,61276,10
592,16083,51890,10
593,16085,62747,10
594,16087,50004,10
595,17001,58516,10
596,17003,38403,10
597,17005,61760,10
598,17007,76279,10
599,17009,54754,10
600,17011,57609,10
601,17013,55194,10
602,17015,58301,10
603,17017,51271,10
604,17019,61218,10
605,17021,52795,10
606,17023,56184,10
607,17025,48204,10
608,17027,66735,10
609,17029,52123,10
610,17031,76091,10
611,17033,53453,10
612,17035,53588,10
613,17037,65529,10
614,17039,58489,10
615,17041,55889,10
616,17043,101724,10
617,17045,51554,10
618,17047,48979,10
619,17049,62422,10
620,17051,53513,10
621,17053,57418,10
622,17055,43599,10
623,17057,50446,10
624,17059,52383,10
625,17061,52801,10
626,17063,74209,10
627,17065,52001,10
628,17067,53894,10
629,17069,40771,10
630,17071,51413,10
631,17073,60985,10
632,17075,58812,10
633,17077,45658,10
634,17079,52356,10
635,17081,53900,10
636,17083,62728,10
637,17085,61591,10
638,17087,48435,10
639,17089,86358,10
640,17091,61006,10
641,17093,90109,10
642,17095,50000,10
643,17097,108987,10
644,17099,61765,10
645,17101,48142,10
646,17103,61205,10
647,17105,60135,10
648,17107,59137,10
649,17109,45049,10
650,17111,89318,10
651,17113,72266,10
652,17115,59665,10
653,17117,56591,10
654,17119,64369,10
655,17121,49518,10
656,17123,58911,10
657,17125,54909,10
658,17127,48654,10
659,17129,64720,10
660,17131,61261,10
661,17133,82279,10
662,17135,55128,10
663,17137,56934,10
664,17139,57779,10
665,17141,63538,10
666,17143,68043,10
667,17145,47581,10
668,17147,66150,10
669,17149,49558,10
670,17151,47291,10
671,17153,46001,10
672,17155,65510,10
673,17157,53566,10
674,17159,54481,10
675,17161,59694,10
676,17163,61917,10
677,17165,48567,10
678,17167,66757,10
679,17169,48718,10
680,17171,67258,10
681,17173,52893,10
682,17175,64295,10
683,17177,53303,10
684,17179,66170,10
685,17181,50227,10
686,17183,49207,10
687,17185,57487,10
688,17187,49784,10
689,17189,60128,10
690,17191,49841,10
691,17193,49599,10
692,17195,57047,10
693,17197,88746,10
694,17199,52853,10
695,17201,60594,10
696,17203,77920,10
697,18001,52920,10
698,18003,62169,10
699,18005,67482,10
700,18007,53983,10
701,18009,51944,10
702,18011,102927,10
703,18013,60332,10
704,18015,58070,10
705,18017,53502,10
706,18019,57275,10
707,18021,52567,10
708,18023,56743,10
709,18025,45336,10
710,18027,55219,10
711,18029,66403,10
712,18031,57592,10
713,18033,56116,10
714,18035,50528,10
715,18037,63169,10
716,18039,60798,10
717,18041,46450,10
718,18043,64640,10
719,18045,51522,10
720,18047,62203,10
721,18049,51686,10
722,18051,56305,10
723,18053,49698,10
724,18055,50870,10
725,18057,104620,10
726,18059,73906,10
727,18061,62070,10
728,18063,78802,10
729,18065,50227,10
730,18067,57337,10
731,18069,55379,10
732,18071,54078,10
733,18073,62841,10
734,18075,48604,10
735,18077,53089,10
736,18079,48958,10
737,18081,74352,10
738,18083,50030,10
739,18085,61142,10
740,18087,56578,10
741,18089,60205,10
742,18091,58030,10
743,18093,51853,10
744,18095,53531,10
745,18097,59250,10
746,18099,59202,10
747,18101,53843,10
748,18103,49231,10
749,18105,54722,10
750,18107,57484,10
